date,location,aqi,pm25
2016-04-24T05:00:00.000Z,区环保大楼,45,27
2016-04-24T05:00:00.000Z,万里学院,35,14
2016-04-24T05:00:00.000Z,龙赛医院,55,39
2016-04-24T05:00:00.000Z,三江中学,35,21
2016-04-24T05:00:00.000Z,钱湖水厂,39,15
2016-04-24T05:00:00.000Z,太古小学,31,21
2016-04-24T05:00:00.000Z,市环境监测中心,38,20
2016-04-24T05:00:00.000Z,万里国际学校,37,23
2016-04-24T06:00:00.000Z,选择监测点,53,37
2016-04-24T06:00:00.000Z,区环保大楼,58,40
2016-04-24T06:00:00.000Z,万里学院,40,28
2016-04-24T06:00:00.000Z,龙赛医院,65,47
2016-04-24T06:00:00.000Z,三江中学,63,45
2016-04-24T06:00:00.000Z,钱湖水厂,41,25
2016-04-24T06:00:00.000Z,太古小学,49,34
2016-04-24T06:00:00.000Z,市环境监测中心,53,37
2016-04-24T06:00:00.000Z,万里国际学校,58,41
2016-04-24T07:00:00.000Z,选择监测点,55,38
2016-04-24T07:00:00.000Z,区环保大楼,49,29
2016-04-24T07:00:00.000Z,万里学院,58,41
2016-04-24T07:00:00.000Z,龙赛医院,55,39
2016-04-24T07:00:00.000Z,三江中学,57,40
2016-04-24T07:00:00.000Z,钱湖水厂,55,39
2016-04-24T07:00:00.000Z,太古小学,62,44
2016-04-24T07:00:00.000Z,市环境监测中心,54,38
2016-04-24T07:00:00.000Z,万里国际学校,57,40
2016-04-24T08:00:00.000Z,选择监测点,52,35
2016-04-24T08:00:00.000Z,区环保大楼,51,31
2016-04-24T08:00:00.000Z,万里学院,55,39
2016-04-24T08:00:00.000Z,龙赛医院,52,36
2016-04-24T08:00:00.000Z,三江中学,54,38
2016-04-24T08:00:00.000Z,钱湖水厂,50,35
2016-04-24T08:00:00.000Z,太古小学,49,34
2016-04-24T08:00:00.000Z,市环境监测中心,53,32
2016-04-24T08:00:00.000Z,万里国际学校,54,38
2016-04-24T09:00:00.000Z,选择监测点,49,32
2016-04-24T09:00:00.000Z,区环保大楼,50,30
2016-04-24T09:00:00.000Z,万里学院,46,32
2016-04-24T09:00:00.000Z,龙赛医院,50,33
2016-04-24T09:00:00.000Z,三江中学,53,37
2016-04-24T09:00:00.000Z,钱湖水厂,46,32
2016-04-24T09:00:00.000Z,太古小学,43,30
2016-04-24T09:00:00.000Z,市环境监测中心,54,33
2016-04-24T09:00:00.000Z,万里国际学校,52,36
2016-04-24T10:00:00.000Z,选择监测点,51,34
2016-04-24T10:00:00.000Z,区环保大楼,48,28
2016-04-24T10:00:00.000Z,万里学院,53,37
2016-04-24T10:00:00.000Z,龙赛医院,50,32
2016-04-24T10:00:00.000Z,三江中学,55,39
2016-04-24T10:00:00.000Z,钱湖水厂,46,32
2016-04-24T10:00:00.000Z,太古小学,49,34
2016-04-24T10:00:00.000Z,市环境监测中心,54,34
2016-04-24T10:00:00.000Z,万里国际学校,53,37
2016-04-24T11:00:00.000Z,选择监测点,55,38
2016-04-24T11:00:00.000Z,区环保大楼,55,36
2016-04-24T11:00:00.000Z,万里学院,60,43
2016-04-24T11:00:00.000Z,龙赛医院,55,39
2016-04-24T11:00:00.000Z,三江中学,63,45
2016-04-24T11:00:00.000Z,钱湖水厂,42,29
2016-04-24T11:00:00.000Z,太古小学,54,38
2016-04-24T11:00:00.000Z,市环境监测中心,57,39
2016-04-24T11:00:00.000Z,万里国际学校,57,40
2016-04-24T12:00:00.000Z,选择监测点,62,44
2016-04-24T12:00:00.000Z,区环保大楼,68,49
2016-04-24T12:00:00.000Z,万里学院,75,55
2016-04-24T12:00:00.000Z,龙赛医院,49,34
2016-04-24T12:00:00.000Z,三江中学,80,59
2016-04-24T12:00:00.000Z,钱湖水厂,36,18
2016-04-24T12:00:00.000Z,太古小学,57,40
2016-04-24T12:00:00.000Z,市环境监测中心,69,50
2016-04-24T12:00:00.000Z,万里国际学校,67,48
2016-04-24T13:00:00.000Z,选择监测点,72,52
2016-04-24T13:00:00.000Z,区环保大楼,73,53
2016-04-24T13:00:00.000Z,万里学院,82,60
2016-04-24T13:00:00.000Z,龙赛医院,88,65
2016-04-24T13:00:00.000Z,三江中学,85,63
2016-04-24T13:00:00.000Z,钱湖水厂,48,33
2016-04-24T13:00:00.000Z,太古小学,62,44
2016-04-24T13:00:00.000Z,市环境监测中心,77,56
2016-04-24T13:00:00.000Z,万里国际学校,67,48
2016-04-24T14:00:00.000Z,选择监测点,86,64
2016-04-24T14:00:00.000Z,区环保大楼,87,64
2016-04-24T14:00:00.000Z,万里学院,84,62
2016-04-24T14:00:00.000Z,龙赛医院,80,59
2016-04-24T14:00:00.000Z,三江中学,99,74
2016-04-24T14:00:00.000Z,钱湖水厂,74,54
2016-04-24T14:00:00.000Z,太古小学,90,67
2016-04-24T14:00:00.000Z,市环境监测中心,84,62
2016-04-24T14:00:00.000Z,万里国际学校,97,72
2016-04-24T15:00:00.000Z,选择监测点,87,63
2016-04-24T15:00:00.000Z,区环保大楼,87,64
2016-04-24T15:00:00.000Z,万里学院,113,85
2016-04-24T15:00:00.000Z,龙赛医院,52,30
2016-04-24T15:00:00.000Z,三江中学,93,69
2016-04-24T15:00:00.000Z,钱湖水厂,92,68
2016-04-24T15:00:00.000Z,太古小学,93,69
2016-04-24T15:00:00.000Z,市环境监测中心,94,70
2016-04-24T15:00:00.000Z,万里国际学校,73,53
2016-04-24T16:00:00.000Z,选择监测点,49,31
2016-04-24T16:00:00.000Z,区环保大楼,59,36
2016-04-24T16:00:00.000Z,万里学院,58,41
2016-04-24T16:00:00.000Z,龙赛医院,37,17
2016-04-24T16:00:00.000Z,三江中学,42,29
2016-04-24T16:00:00.000Z,钱湖水厂,69,50
2016-04-24T16:00:00.000Z,太古小学,40,28
2016-04-24T16:00:00.000Z,市环境监测中心,60,37
2016-04-24T16:00:00.000Z,万里国际学校,28,17
2016-04-24T17:00:00.000Z,选择监测点,39,23
2016-04-24T17:00:00.000Z,区环保大楼,34,18
2016-04-24T17:00:00.000Z,万里学院,32,22
2016-04-24T17:00:00.000Z,龙赛医院,42,23
2016-04-24T17:00:00.000Z,三江中学,36,22
2016-04-24T17:00:00.000Z,钱湖水厂,52,36
2016-04-24T17:00:00.000Z,太古小学,36,19
2016-04-24T17:00:00.000Z,市环境监测中心,52,26
2016-04-24T17:00:00.000Z,万里国际学校,32,18
2016-04-24T18:00:00.000Z,选择监测点,39,24
2016-04-24T18:00:00.000Z,区环保大楼,34,18
2016-04-24T18:00:00.000Z,万里学院,32,22
2016-04-24T18:00:00.000Z,龙赛医院,42,23
2016-04-24T18:00:00.000Z,三江中学,42,27
2016-04-24T18:00:00.000Z,钱湖水厂,45,31
2016-04-24T18:00:00.000Z,太古小学,33,23
2016-04-24T18:00:00.000Z,市环境监测中心,55,33
2016-04-24T18:00:00.000Z,万里国际学校,33,22
2016-04-24T19:00:00.000Z,选择监测点,42,26
2016-04-24T19:00:00.000Z,区环保大楼,30,16
2016-04-24T19:00:00.000Z,万里学院,38,26
2016-04-24T19:00:00.000Z,龙赛医院,47,28
2016-04-24T19:00:00.000Z,三江中学,49,27
2016-04-24T19:00:00.000Z,钱湖水厂,41,28
2016-04-24T19:00:00.000Z,太古小学,39,27
2016-04-24T19:00:00.000Z,市环境监测中心,55,32
2016-04-24T19:00:00.000Z,万里国际学校,44,28
2016-04-24T20:00:00.000Z,选择监测点,48,31
2016-04-24T20:00:00.000Z,区环保大楼,43,25
2016-04-24T20:00:00.000Z,万里学院,46,32
2016-04-24T20:00:00.000Z,龙赛医院,51,31
2016-04-24T20:00:00.000Z,三江中学,46,29
2016-04-24T20:00:00.000Z,钱湖水厂,50,34
2016-04-24T20:00:00.000Z,太古小学,45,31
2016-04-24T20:00:00.000Z,市环境监测中心,55,34
2016-04-24T20:00:00.000Z,万里国际学校,51,33
2016-04-24T21:00:00.000Z,选择监测点,53,34
2016-04-24T21:00:00.000Z,区环保大楼,56,36
2016-04-24T21:00:00.000Z,万里学院,54,38
2016-04-24T21:00:00.000Z,龙赛医院,49,29
2016-04-24T21:00:00.000Z,三江中学,48,31
2016-04-24T21:00:00.000Z,钱湖水厂,62,44
2016-04-24T21:00:00.000Z,太古小学,53,37
2016-04-24T21:00:00.000Z,市环境监测中心,54,33
2016-04-24T21:00:00.000Z,万里国际学校,49,31
2016-04-24T22:00:00.000Z,选择监测点,59,40
2016-04-24T22:00:00.000Z,区环保大楼,51,30
2016-04-24T22:00:00.000Z,万里学院,64,46
2016-04-24T22:00:00.000Z,龙赛医院,39,22
2016-04-24T22:00:00.000Z,三江中学,57,40
2016-04-24T22:00:00.000Z,钱湖水厂,99,74
2016-04-24T22:00:00.000Z,太古小学,53,37
2016-04-24T22:00:00.000Z,市环境监测中心,57,39
2016-04-24T22:00:00.000Z,万里国际学校,52,33
2016-04-24T23:00:00.000Z,选择监测点,56,38
2016-04-24T23:00:00.000Z,区环保大楼,45,26
2016-04-24T23:00:00.000Z,万里学院,69,50
2016-04-24T23:00:00.000Z,龙赛医院,48,27
2016-04-24T23:00:00.000Z,三江中学,57,40
2016-04-24T23:00:00.000Z,钱湖水厂,58,41
2016-04-24T23:00:00.000Z,太古小学,59,42
2016-04-24T23:00:00.000Z,市环境监测中心,59,41
2016-04-24T23:00:00.000Z,万里国际学校,58,41
2016-04-25T00:00:00.000Z,选择监测点,59,40
2016-04-25T00:00:00.000Z,区环保大楼,53,32
2016-04-25T00:00:00.000Z,万里学院,68,49
2016-04-25T00:00:00.000Z,龙赛医院,63,40
2016-04-25T00:00:00.000Z,三江中学,58,41
2016-04-25T00:00:00.000Z,钱湖水厂,57,40
2016-04-25T00:00:00.000Z,太古小学,60,43
2016-04-25T00:00:00.000Z,市环境监测中心,60,40
2016-04-25T00:00:00.000Z,万里国际学校,58,41
2016-04-25T01:00:00.000Z,选择监测点,58,40
2016-04-25T01:00:00.000Z,区环保大楼,58,37
2016-04-25T01:00:00.000Z,万里学院,65,47
2016-04-25T01:00:00.000Z,龙赛医院,64,43
2016-04-25T01:00:00.000Z,三江中学,60,43
2016-04-25T01:00:00.000Z,钱湖水厂,45,31
2016-04-25T01:00:00.000Z,太古小学,57,40
2016-04-25T01:00:00.000Z,市环境监测中心,62,43
2016-04-25T01:00:00.000Z,万里国际学校,55,39
2016-04-25T02:00:00.000Z,选择监测点,65,46
2016-04-25T02:00:00.000Z,区环保大楼,60,38
2016-04-25T02:00:00.000Z,万里学院,69,50
2016-04-25T02:00:00.000Z,龙赛医院,69,50
2016-04-25T02:00:00.000Z,三江中学,72,52
2016-04-25T02:00:00.000Z,钱湖水厂,52,36
2016-04-25T02:00:00.000Z,太古小学,60,43
2016-04-25T02:00:00.000Z,市环境监测中心,79,58
2016-04-25T02:00:00.000Z,万里国际学校,63,45
2016-04-25T03:00:00.000Z,选择监测点,66,47
2016-04-25T03:00:00.000Z,区环保大楼,63,40
2016-04-25T03:00:00.000Z,万里学院,78,57
2016-04-25T03:00:00.000Z,龙赛医院,65,45
2016-04-25T03:00:00.000Z,三江中学,73,53
2016-04-25T03:00:00.000Z,钱湖水厂,54,38
2016-04-25T03:00:00.000Z,太古小学,62,44
2016-04-25T03:00:00.000Z,市环境监测中心,74,54
2016-04-25T03:00:00.000Z,万里国际学校,64,46
2016-04-25T04:00:00.000Z,选择监测点,64,44
2016-04-25T04:00:00.000Z,区环保大楼,54,29
2016-04-25T04:00:00.000Z,万里学院,75,55
2016-04-25T04:00:00.000Z,龙赛医院,56,34
2016-04-25T04:00:00.000Z,三江中学,73,53
2016-04-25T04:00:00.000Z,钱湖水厂,60,43
2016-04-25T04:00:00.000Z,太古小学,59,42
2016-04-25T04:00:00.000Z,市环境监测中心,78,57
2016-04-25T04:00:00.000Z,万里国际学校,57,40
2016-04-25T05:00:00.000Z,选择监测点,61,41
2016-04-25T05:00:00.000Z,区环保大楼,58,31
2016-04-25T05:00:00.000Z,万里学院,63,45
2016-04-25T05:00:00.000Z,龙赛医院,56,33
2016-04-25T05:00:00.000Z,三江中学,67,48
2016-04-25T05:00:00.000Z,钱湖水厂,58,41
2016-04-25T05:00:00.000Z,太古小学,60,43
2016-04-25T05:00:00.000Z,市环境监测中心,72,52
2016-04-25T05:00:00.000Z,万里国际学校,56,38
2016-04-25T06:00:00.000Z,选择监测点,59,39
2016-04-25T06:00:00.000Z,区环保大楼,53,25
2016-04-25T06:00:00.000Z,万里学院,57,40
2016-04-25T06:00:00.000Z,龙赛医院,62,38
2016-04-25T06:00:00.000Z,三江中学,65,47
2016-04-25T06:00:00.000Z,钱湖水厂,52,36
2016-04-25T06:00:00.000Z,太古小学,60,43
2016-04-25T06:00:00.000Z,市环境监测中心,72,52
2016-04-25T06:00:00.000Z,万里国际学校,54,34
2016-04-25T07:00:00.000Z,选择监测点,55,34
2016-04-25T07:00:00.000Z,区环保大楼,54,25
2016-04-25T07:00:00.000Z,万里学院,62,44
2016-04-25T07:00:00.000Z,龙赛医院,66,41
2016-04-25T07:00:00.000Z,三江中学,52,30
2016-04-25T07:00:00.000Z,钱湖水厂,55,39
2016-04-25T07:00:00.000Z,太古小学,51,32
2016-04-25T07:00:00.000Z,市环境监测中心,65,42
2016-04-25T07:00:00.000Z,万里国际学校,40,22
2016-04-25T08:00:00.000Z,选择监测点,51,30
2016-04-25T08:00:00.000Z,区环保大楼,55,26
2016-04-25T08:00:00.000Z,万里学院,56,38
2016-04-25T08:00:00.000Z,龙赛医院,60,32
2016-04-25T08:00:00.000Z,三江中学,53,32
2016-04-25T08:00:00.000Z,钱湖水厂,39,24
2016-04-25T08:00:00.000Z,太古小学,50,32
2016-04-25T08:00:00.000Z,市环境监测中心,62,35
2016-04-25T08:00:00.000Z,万里国际学校,39,22
2016-04-25T09:00:00.000Z,选择监测点,49,26
2016-04-25T09:00:00.000Z,区环保大楼,49,21
2016-04-25T09:00:00.000Z,万里学院,48,28
2016-04-25T09:00:00.000Z,龙赛医院,56,29
2016-04-25T09:00:00.000Z,三江中学,52,28
2016-04-25T09:00:00.000Z,钱湖水厂,40,20
2016-04-25T09:00:00.000Z,太古小学,47,29
2016-04-25T09:00:00.000Z,市环境监测中心,62,34
2016-04-25T09:00:00.000Z,万里国际学校,45,24
2016-04-25T10:00:00.000Z,选择监测点,51,27
2016-04-25T10:00:00.000Z,区环保大楼,50,22
2016-04-25T10:00:00.000Z,万里学院,48,27
2016-04-25T10:00:00.000Z,龙赛医院,57,31
2016-04-25T10:00:00.000Z,三江中学,53,28
2016-04-25T10:00:00.000Z,钱湖水厂,41,21
2016-04-25T10:00:00.000Z,太古小学,50,31
2016-04-25T10:00:00.000Z,市环境监测中心,59,29
2016-04-25T10:00:00.000Z,万里国际学校,50,27
2016-04-25T11:00:00.000Z,选择监测点,51,28
2016-04-25T11:00:00.000Z,区环保大楼,48,21
2016-04-25T11:00:00.000Z,万里学院,50,27
2016-04-25T11:00:00.000Z,龙赛医院,57,32
2016-04-25T11:00:00.000Z,三江中学,58,33
2016-04-25T11:00:00.000Z,钱湖水厂,37,21
2016-04-25T11:00:00.000Z,太古小学,54,36
2016-04-25T11:00:00.000Z,市环境监测中心,59,30
2016-04-25T11:00:00.000Z,万里国际学校,52,29
2016-04-25T12:00:00.000Z,选择监测点,54,31
2016-04-25T12:00:00.000Z,区环保大楼,51,22
2016-04-25T12:00:00.000Z,万里学院,52,30
2016-04-25T12:00:00.000Z,龙赛医院,56,32
2016-04-25T12:00:00.000Z,三江中学,64,40
2016-04-25T12:00:00.000Z,太古小学,60,41
2016-04-25T12:00:00.000Z,市环境监测中心,62,35
2016-04-25T12:00:00.000Z,万里国际学校,54,31
2016-04-25T12:00:00.000Z,钱湖水厂,39,23
2016-04-25T13:00:00.000Z,选择监测点,54,31
2016-04-25T13:00:00.000Z,区环保大楼,51,22
2016-04-25T13:00:00.000Z,万里学院,51,30
2016-04-25T13:00:00.000Z,龙赛医院,56,33
2016-04-25T13:00:00.000Z,三江中学,63,39
2016-04-25T13:00:00.000Z,钱湖水厂,35,22
2016-04-25T13:00:00.000Z,太古小学,55,35
2016-04-25T13:00:00.000Z,市环境监测中心,63,37
2016-04-25T13:00:00.000Z,万里国际学校,58,36
2016-04-25T14:00:00.000Z,选择监测点,54,31
2016-04-25T14:00:00.000Z,区环保大楼,55,26
2016-04-25T14:00:00.000Z,万里学院,51,29
2016-04-25T14:00:00.000Z,龙赛医院,58,34
2016-04-25T14:00:00.000Z,三江中学,58,35
2016-04-25T14:00:00.000Z,钱湖水厂,35,20
2016-04-25T14:00:00.000Z,太古小学,56,37
2016-04-25T14:00:00.000Z,市环境监测中心,63,38
2016-04-25T14:00:00.000Z,万里国际学校,57,36
2016-04-25T15:00:00.000Z,选择监测点,53,31
2016-04-25T15:00:00.000Z,区环保大楼,55,26
2016-04-25T15:00:00.000Z,万里学院,47,26
2016-04-25T15:00:00.000Z,龙赛医院,68,45
2016-04-25T15:00:00.000Z,三江中学,61,39
2016-04-25T15:00:00.000Z,钱湖水厂,31,19
2016-04-25T15:00:00.000Z,太古小学,52,33
2016-04-25T15:00:00.000Z,市环境监测中心,65,40
2016-04-25T15:00:00.000Z,万里国际学校,46,26
2016-04-25T16:00:00.000Z,选择监测点,53,31
2016-04-25T16:00:00.000Z,区环保大楼,55,26
2016-04-25T16:00:00.000Z,万里学院,48,27
2016-04-25T16:00:00.000Z,龙赛医院,72,50
2016-04-25T16:00:00.000Z,三江中学,55,32
2016-04-25T16:00:00.000Z,钱湖水厂,29,17
2016-04-25T16:00:00.000Z,太古小学,52,33
2016-04-25T16:00:00.000Z,市环境监测中心,63,37
2016-04-25T16:00:00.000Z,万里国际学校,52,32
2016-04-25T17:00:00.000Z,选择监测点,53,31
2016-04-25T17:00:00.000Z,区环保大楼,55,26
2016-04-25T17:00:00.000Z,万里学院,48,27
2016-04-25T17:00:00.000Z,龙赛医院,72,50
2016-04-25T17:00:00.000Z,三江中学,55,32
2016-04-25T17:00:00.000Z,钱湖水厂,29,17
2016-04-25T17:00:00.000Z,太古小学,52,33
2016-04-25T17:00:00.000Z,市环境监测中心,63,37
2016-04-25T17:00:00.000Z,万里国际学校,52,32
2016-04-25T18:00:00.000Z,选择监测点,54,33
2016-04-25T18:00:00.000Z,区环保大楼,54,25
2016-04-25T18:00:00.000Z,万里学院,53,33
2016-04-25T18:00:00.000Z,龙赛医院,63,45
2016-04-25T18:00:00.000Z,三江中学,63,40
2016-04-25T18:00:00.000Z,钱湖水厂,30,19
2016-04-25T18:00:00.000Z,太古小学,53,34
2016-04-25T18:00:00.000Z,市环境监测中心,66,39
2016-04-25T18:00:00.000Z,万里国际学校,52,31
2016-04-25T19:00:00.000Z,选择监测点,53,33
2016-04-25T19:00:00.000Z,区环保大楼,54,26
2016-04-25T19:00:00.000Z,万里学院,57,38
2016-04-25T19:00:00.000Z,龙赛医院,62,44
2016-04-25T19:00:00.000Z,三江中学,62,38
2016-04-25T19:00:00.000Z,钱湖水厂,35,19
2016-04-25T19:00:00.000Z,太古小学,49,31
2016-04-25T19:00:00.000Z,市环境监测中心,67,43
2016-04-25T19:00:00.000Z,万里国际学校,45,26
2016-04-25T20:00:00.000Z,选择监测点,52,30
2016-04-25T20:00:00.000Z,区环保大楼,58,28
2016-04-25T20:00:00.000Z,万里学院,57,37
2016-04-25T20:00:00.000Z,龙赛医院,58,40
2016-04-25T20:00:00.000Z,三江中学,54,27
2016-04-25T20:00:00.000Z,钱湖水厂,35,19
2016-04-25T20:00:00.000Z,太古小学,49,29
2016-04-25T20:00:00.000Z,市环境监测中心,64,38
2016-04-25T20:00:00.000Z,万里国际学校,48,28
2016-04-25T21:00:00.000Z,选择监测点,56,33
2016-04-25T21:00:00.000Z,区环保大楼,64,32
2016-04-25T21:00:00.000Z,万里学院,56,35
2016-04-25T21:00:00.000Z,龙赛医院,65,47
2016-04-25T21:00:00.000Z,三江中学,57,30
2016-04-25T21:00:00.000Z,钱湖水厂,38,21
2016-04-25T21:00:00.000Z,太古小学,51,28
2016-04-25T21:00:00.000Z,市环境监测中心,70,47
2016-04-25T21:00:00.000Z,万里国际学校,52,30
2016-04-25T22:00:00.000Z,选择监测点,61,37
2016-04-25T22:00:00.000Z,区环保大楼,67,34
2016-04-25T22:00:00.000Z,万里学院,73,53
2016-04-25T22:00:00.000Z,龙赛医院,66,46
2016-04-25T22:00:00.000Z,三江中学,58,32
2016-04-25T22:00:00.000Z,钱湖水厂,50,26
2016-04-25T22:00:00.000Z,太古小学,55,31
2016-04-25T22:00:00.000Z,市环境监测中心,69,43
2016-04-25T22:00:00.000Z,万里国际学校,57,34
2016-04-25T23:00:00.000Z,选择监测点,62,37
2016-04-25T23:00:00.000Z,区环保大楼,76,39
2016-04-25T23:00:00.000Z,万里学院,51,28
2016-04-25T23:00:00.000Z,龙赛医院,75,55
2016-04-25T23:00:00.000Z,三江中学,63,36
2016-04-25T23:00:00.000Z,钱湖水厂,39,24
2016-04-25T23:00:00.000Z,太古小学,61,33
2016-04-25T23:00:00.000Z,市环境监测中心,73,48
2016-04-25T23:00:00.000Z,万里国际学校,60,36
2016-04-26T00:00:00.000Z,选择监测点,60,37
2016-04-26T00:00:00.000Z,区环保大楼,82,44
2016-04-26T00:00:00.000Z,万里学院,43,27
2016-04-26T00:00:00.000Z,龙赛医院,82,60
2016-04-26T00:00:00.000Z,三江中学,62,36
2016-04-26T00:00:00.000Z,钱湖水厂,30,20
2016-04-26T00:00:00.000Z,太古小学,58,33
2016-04-26T00:00:00.000Z,市环境监测中心,64,35
2016-04-26T00:00:00.000Z,万里国际学校,65,41
2016-04-26T01:00:00.000Z,选择监测点,58,36
2016-04-26T01:00:00.000Z,区环保大楼,80,44
2016-04-26T01:00:00.000Z,万里学院,46,29
2016-04-26T01:00:00.000Z,龙赛医院,84,62
2016-04-26T01:00:00.000Z,三江中学,58,34
2016-04-26T01:00:00.000Z,钱湖水厂,25,17
2016-04-26T01:00:00.000Z,太古小学,51,31
2016-04-26T01:00:00.000Z,市环境监测中心,61,34
2016-04-26T01:00:00.000Z,万里国际学校,66,43
2016-04-26T02:00:00.000Z,选择监测点,51,32
2016-04-26T02:00:00.000Z,区环保大楼,71,38
2016-04-26T02:00:00.000Z,万里学院,45,30
2016-04-26T02:00:00.000Z,龙赛医院,74,54
2016-04-26T02:00:00.000Z,三江中学,46,26
2016-04-26T02:00:00.000Z,钱湖水厂,22,15
2016-04-26T02:00:00.000Z,太古小学,44,29
2016-04-26T02:00:00.000Z,市环境监测中心,59,33
2016-04-26T02:00:00.000Z,万里国际学校,51,31
2016-04-26T03:00:00.000Z,选择监测点,44,25
2016-04-26T03:00:00.000Z,区环保大楼,62,32
2016-04-26T03:00:00.000Z,万里学院,44,30
2016-04-26T03:00:00.000Z,龙赛医院,43,28
2016-04-26T03:00:00.000Z,三江中学,41,19
2016-04-26T03:00:00.000Z,钱湖水厂,35,24
2016-04-26T03:00:00.000Z,太古小学,36,23
2016-04-26T03:00:00.000Z,市环境监测中心,55,28
2016-04-26T03:00:00.000Z,万里国际学校,36,21
2016-04-26T04:00:00.000Z,选择监测点,33,16
2016-04-26T04:00:00.000Z,区环保大楼,48,20
2016-04-26T04:00:00.000Z,万里学院,26,17
2016-04-26T04:00:00.000Z,龙赛医院,31,18
2016-04-26T04:00:00.000Z,三江中学,35,13
2016-04-26T04:00:00.000Z,钱湖水厂,23,9
2016-04-26T04:00:00.000Z,太古小学,26,17
2016-04-26T04:00:00.000Z,市环境监测中心,51,22
2016-04-26T04:00:00.000Z,万里国际学校,30,15
2016-04-26T05:00:00.000Z,选择监测点,30,12
2016-04-26T05:00:00.000Z,区环保大楼,33,12
2016-04-26T05:00:00.000Z,万里学院,40,11
2016-04-26T05:00:00.000Z,龙赛医院,31,15
2016-04-26T05:00:00.000Z,三江中学,30,12
2016-04-26T05:00:00.000Z,钱湖水厂,25,10
2016-04-26T05:00:00.000Z,太古小学,20,13
2016-04-26T05:00:00.000Z,市环境监测中心,46,20
2016-04-26T05:00:00.000Z,万里国际学校,19,7
2016-04-26T06:00:00.000Z,选择监测点,25,11
2016-04-26T06:00:00.000Z,区环保大楼,26,10
2016-04-26T06:00:00.000Z,万里学院,22,15
2016-04-26T06:00:00.000Z,龙赛医院,21,11
2016-04-26T06:00:00.000Z,三江中学,24,12
2016-04-26T06:00:00.000Z,钱湖水厂,27,8
2016-04-26T06:00:00.000Z,太古小学,22,13
2016-04-26T06:00:00.000Z,市环境监测中心,42,18
2016-04-26T06:00:00.000Z,万里国际学校,23,8
2016-04-26T07:00:00.000Z,选择监测点,27,11
2016-04-26T07:00:00.000Z,区环保大楼,25,9
2016-04-26T07:00:00.000Z,万里学院,22,12
2016-04-26T07:00:00.000Z,龙赛医院,21,10
2016-04-26T07:00:00.000Z,三江中学,25,14
2016-04-26T07:00:00.000Z,钱湖水厂,28,10
2016-04-26T07:00:00.000Z,太古小学,25,13
2016-04-26T07:00:00.000Z,市环境监测中心,45,19
2016-04-26T07:00:00.000Z,万里国际学校,28,7
2016-04-26T08:00:00.000Z,选择监测点,30,13
2016-04-26T08:00:00.000Z,区环保大楼,51,10
2016-04-26T08:00:00.000Z,万里学院,22,11
2016-04-26T08:00:00.000Z,龙赛医院,22,11
2016-04-26T08:00:00.000Z,三江中学,27,17
2016-04-26T08:00:00.000Z,钱湖水厂,26,13
2016-04-26T08:00:00.000Z,太古小学,23,16
2016-04-26T08:00:00.000Z,市环境监测中心,43,18
2016-04-26T08:00:00.000Z,万里国际学校,26,8
2016-04-26T09:00:00.000Z,选择监测点,28,15
2016-04-26T09:00:00.000Z,区环保大楼,35,11
2016-04-26T09:00:00.000Z,万里学院,22,15
2016-04-26T09:00:00.000Z,龙赛医院,22,12
2016-04-26T09:00:00.000Z,三江中学,30,19
2016-04-26T09:00:00.000Z,钱湖水厂,25,17
2016-04-26T09:00:00.000Z,太古小学,28,19
2016-04-26T09:00:00.000Z,市环境监测中心,42,18
2016-04-26T09:00:00.000Z,万里国际学校,25,10
2016-04-26T10:00:00.000Z,选择监测点,31,18
2016-04-26T10:00:00.000Z,区环保大楼,33,15
2016-04-26T10:00:00.000Z,万里学院,30,21
2016-04-26T10:00:00.000Z,龙赛医院,27,15
2016-04-26T10:00:00.000Z,三江中学,31,20
2016-04-26T10:00:00.000Z,钱湖水厂,32,22
2016-04-26T10:00:00.000Z,太古小学,35,24
2016-04-26T10:00:00.000Z,市环境监测中心,43,20
2016-04-26T10:00:00.000Z,万里国际学校,23,14
2016-04-26T11:00:00.000Z,选择监测点,40,24
2016-04-26T11:00:00.000Z,区环保大楼,42,20
2016-04-26T11:00:00.000Z,万里学院,39,27
2016-04-26T11:00:00.000Z,龙赛医院,38,21
2016-04-26T11:00:00.000Z,三江中学,41,26
2016-04-26T11:00:00.000Z,钱湖水厂,43,30
2016-04-26T11:00:00.000Z,太古小学,43,30
2016-04-26T11:00:00.000Z,市环境监测中心,45,24
2016-04-26T11:00:00.000Z,万里国际学校,29,19
2016-04-26T12:00:00.000Z,选择监测点,48,31
2016-04-26T12:00:00.000Z,区环保大楼,48,24
2016-04-26T12:00:00.000Z,万里学院,45,31
2016-04-26T12:00:00.000Z,龙赛医院,55,35
2016-04-26T12:00:00.000Z,三江中学,49,31
2016-04-26T12:00:00.000Z,钱湖水厂,50,35
2016-04-26T12:00:00.000Z,太古小学,54,38
2016-04-26T12:00:00.000Z,市环境监测中心,51,33
2016-04-26T12:00:00.000Z,万里国际学校,33,22
2016-04-26T13:00:00.000Z,选择监测点,51,34
2016-04-26T13:00:00.000Z,区环保大楼,52,28
2016-04-26T13:00:00.000Z,万里学院,55,39
2016-04-26T13:00:00.000Z,龙赛医院,53,33
2016-04-26T13:00:00.000Z,三江中学,54,38
2016-04-26T13:00:00.000Z,钱湖水厂,49,34
