date,name,direction,traffic,speed,level
2016-7-14 21:0,北环大道,东->西,2.5,56,基本畅通
2016-7-14 21:0,北环大道,西->东,2.3,57.5,基本畅通
2016-7-14 21:0,泥岗路,东->西,2.1,59.2,基本畅通
2016-7-14 21:0,泥岗路,西->东,4.1,44.3,缓  行
2016-7-14 21:0,滨海大道,东->西,1.9,60.6,畅  通
2016-7-14 21:0,滨海大道,西->东,1.8,62.4,畅  通
2016-7-14 21:0,滨河大道,东->西,3.6,47.9,基本畅通
2016-7-14 21:0,滨河大道,西->东,4.2,43.5,缓  行
2016-7-14 21:0,深南大道,东->西,1.9,41.2,畅  通
2016-7-14 21:0,深南大道,西->东,2,40.1,畅  通
2016-7-14 21:0,深南东路,东->西,3.6,32,基本畅通
2016-7-14 21:0,深南东路,西->东,4.8,25.9,缓  行
2016-7-14 21:0,笋岗路,东->西,2.8,36,基本畅通
2016-7-14 21:0,笋岗路,西->东,1.4,46,畅  通
2016-7-14 21:0,皇岗路,南->北,2.3,38.3,基本畅通
2016-7-14 21:0,皇岗路,北->南,1.5,45,畅  通
2016-7-14 21:0,新洲路,南->北,3.4,33.2,基本畅通
2016-7-14 21:0,新洲路,北->南,2.3,38.3,基本畅通
2016-7-14 21:0,红岭路,南->北,4.8,26,缓  行
2016-7-14 21:0,红岭路,北->南,5.5,22.3,缓  行
2016-7-14 21:10,布心路,东->西,3.8,46.6,基本畅通
2016-7-14 21:10,布心路,西->东,6.3,27.9,较 拥 堵
2016-7-14 21:10,沿河路,南->北,4.5,41.5,缓  行
2016-7-14 21:10,沿河路,北->南,4.2,43.1,缓  行
2016-7-14 21:10,香蜜湖路,南->北,2.6,55.6,基本畅通
2016-7-14 21:10,香蜜湖路,北->南,4.7,39.6,缓  行
2016-7-14 21:10,宝安创业路,南->北,5.6,21.9,缓  行
2016-7-14 21:10,宝安创业路,北->南,4.2,29.2,缓  行
2016-7-14 21:10,前进路,南->北,4.6,26.9,缓  行
2016-7-14 21:10,前进路,北->南,6.4,18.2,较 拥 堵
2016-7-14 21:10,南山大道,南->北,4.9,25.3,缓  行
2016-7-14 21:10,南山大道,北->南,4.9,25.7,缓  行
2016-7-14 21:10,红荔路,东->西,3.5,32.6,基本畅通
2016-7-14 21:10,红荔路,西->东,4.3,28.5,缓  行
2016-7-14 21:10,丹平快速,南->北,7.1,21.5,较 拥 堵
2016-7-14 21:10,丹平快速,北->南,4.2,43.5,缓  行
2016-7-14 21:10,龙翔大道,南->北,5,24.8,缓  行
2016-7-14 21:10,龙翔大道,北->南,3.1,34.3,基本畅通
2016-7-14 21:10,布龙路,东->西,2.4,38.1,基本畅通
2016-7-14 21:10,布龙路,西->东,2.7,36.7,基本畅通
2016-7-14 21:10,东滨路,东->西,5.8,20.8,缓  行
2016-7-14 21:10,东滨路,西->东,4.5,27.4,缓  行
2016-7-14 21:10,桂庙路,东->西,7.4,12.9,较 拥 堵
2016-7-14 21:10,桂庙路,西->东,4.3,28.3,缓  行
2016-7-14 21:10,南山桃园路,东->西,4.7,26.7,缓  行
2016-7-14 21:10,南山桃园路,西->东,5.9,20.3,缓  行
2016-7-14 21:10,科苑路,南->北,4.5,27.4,缓  行
2016-7-14 21:10,科苑路,北->南,5.7,21.4,缓  行
2016-7-14 21:10,南山创业路,东->西,7.3,13.3,较 拥 堵
2016-7-14 21:10,南山创业路,西->东,6.3,18.4,较 拥 堵
2016-7-14 21:10,福强路,东->西,3.1,34.7,基本畅通
2016-7-14 21:10,福强路,西->东,3.7,31.3,基本畅通
2016-7-14 21:10,益田路,南->北,3.4,32.9,基本畅通
2016-7-14 21:10,益田路,北->南,3.4,33.2,基本畅通
2016-7-14 21:10,福田金田路,南->北,4.6,27.1,缓  行
2016-7-14 21:10,福田金田路,北->南,5.9,20.3,缓  行
2016-7-14 21:10,福田路,南->北,2.6,37,基本畅通
2016-7-14 21:10,福田路,北->南,5.4,23.1,缓  行
2016-7-14 21:10,华富路,南->北,6,19.9,较 拥 堵
2016-7-14 21:10,华富路,北->南,2.3,38.7,基本畅通
2016-7-14 21:10,布澜路,南->北,3.9,30.7,基本畅通
2016-7-14 21:10,布澜路,北->南,5.6,21.9,缓  行
2016-7-14 21:10,布沙路,东->西,5.8,20.8,缓  行
2016-7-14 21:10,布沙路,西->东,5.5,22.4,缓  行
2016-7-14 21:10,丹沙路,南->北,5.5,22.4,缓  行
2016-7-14 21:10,丹沙路,北->南,5.2,24.2,缓  行
2016-7-14 21:10,红棉路,东->西,9.6,2,拥  堵
2016-7-14 21:10,红棉路,西->东,2.9,35.3,基本畅通
2016-7-14 21:10,横坪公路,东->西,9.6,1.9,拥  堵
2016-7-14 21:10,横坪公路,西->东,1.6,43.8,畅  通
2016-7-14 21:10,坪山中山路,东->西,4.3,28.6,缓  行
2016-7-14 21:10,坪山中山路,西->东,5.4,22.8,缓  行
2016-7-14 21:10,金山路,东->西,5.7,21.6,缓  行
2016-7-14 21:10,金山路,西->东,8.3,8.6,拥  堵
2016-7-14 21:10,深汕公路(东),东->西,1.1,48.5,畅  通
2016-7-14 21:10,深汕公路(东),西->东,1.7,42.8,畅  通
2016-7-14 21:10,深盐路,东->西,3.6,32.1,基本畅通
2016-7-14 21:10,深盐路,西->东,1.7,43.2,畅  通
2016-7-14 21:10,北山道,南->北,2.8,36.1,基本畅通
2016-7-14 21:10,惠盐路,南->北,2,40.4,畅  通
2016-7-14 21:10,东环一路,南->北,4.9,25.7,缓  行
2016-7-14 21:10,东环一路,北->南,3.9,30.6,基本畅通
2016-7-14 21:10,坂雪岗大道,南->北,5.3,23.6,缓  行
2016-7-14 21:10,坂雪岗大道,北->南,6,20,较 拥 堵
2016-7-14 21:10,贝尔路,西->东,5.8,20.8,缓  行
2016-7-14 21:10,松明大道,东->西,3.5,32.6,基本畅通
2016-7-14 21:10,石岩北环路,东->西,7.3,13.4,较 拥 堵
2016-7-14 21:10,石岩北环路,西->东,2,39.8,基本畅通
2016-7-14 21:10,宝石路,东->西,5.9,20.5,缓  行
2016-7-14 21:10,宝石路,西->东,5.5,22.4,缓  行
2016-7-14 21:10,石观路,东->西,4,29.8,缓  行
2016-7-14 21:10,石观路,西->东,0.3,57.1,畅  通
2016-7-14 21:10,宝石南路,南->北,7.6,11.8,较 拥 堵
2016-7-14 21:10,宝石南路,北->南,9.3,3.4,拥  堵
2016-7-14 21:10,沙江路,东->西,3.5,32.5,基本畅通
2016-7-14 21:10,沙江路,西->东,6.9,15.4,较 拥 堵
2016-7-14 21:10,根玉路,北->南,1.8,41.5,畅  通
2016-7-14 21:10,光明大道,东->西,2.1,39.7,基本畅通
2016-7-14 21:10,南明路,西->东,0.5,55.1,畅  通
2016-7-14 21:10,广田路,东->西,2.2,38.9,基本畅通
2016-7-14 21:10,惠盐路,北->南,0.5,55.3,畅  通
2016-7-14 21:10,明珠大道,东->西,5.3,23.5,缓  行
2016-7-14 21:10,明珠大道,西->东,4.9,25.4,缓  行
2016-7-14 21:10,盐田路,南->北,3.1,34.3,基本畅通
2016-7-14 21:10,盐田路,北->南,4.4,28.1,缓  行
2016-7-14 21:10,永安路,东->西,7.5,12.7,较 拥 堵
2016-7-14 21:10,永安路,西->东,7.5,12.5,较 拥 堵
2016-7-14 21:10,清林中路,东->西,9.3,3.3,拥  堵
2016-7-14 21:10,清林中路,西->东,4.4,27.9,缓  行
2016-7-14 21:10,黄阁路,东->西,0.9,51.5,畅  通
2016-7-14 21:10,黄阁路,西->东,6.8,16,较 拥 堵
2016-7-14 21:10,宝荷路,东->西,7.8,11.2,较 拥 堵
2016-7-14 21:10,宝荷路,西->东,1.5,44.8,畅  通
2016-7-14 21:10,南通道,南->北,2.8,35.8,基本畅通
2016-7-14 21:10,南通道,北->南,0.2,58,畅  通
2016-7-14 21:10,如意路,东->西,2.5,37.4,基本畅通
2016-7-14 21:10,如意路,西->东,5.3,23.6,缓  行
2016-7-14 21:10,吉祥路,南->北,4.8,26.1,缓  行
2016-7-14 21:10,吉祥路,北->南,3.4,33.1,基本畅通
2016-7-14 21:10,龙城路,南->北,3.6,32.2,基本畅通
2016-7-14 21:10,北环大道,东->西,2.3,57.5,基本畅通
2016-7-14 21:10,北环大道,西->东,2.3,58.1,基本畅通
2016-7-14 21:10,泥岗路,东->西,2.1,59.3,基本畅通
2016-7-14 21:10,泥岗路,西->东,5.1,36.4,缓  行
2016-7-14 21:10,滨海大道,东->西,2.6,55.6,基本畅通
2016-7-14 21:10,滨海大道,西->东,1.9,61.1,畅  通
2016-7-14 21:10,滨河大道,东->西,3.6,48.3,基本畅通
2016-7-14 21:10,滨河大道,西->东,3.9,45.9,基本畅通
2016-7-14 21:10,深南大道,东->西,1.9,41.4,畅  通
2016-7-14 21:10,深南大道,西->东,1.9,41.3,畅  通
2016-7-14 21:10,深南东路,东->西,4.1,29.6,缓  行
2016-7-14 21:10,深南东路,西->东,4.7,26.6,缓  行
2016-7-14 21:10,笋岗路,东->西,2.6,36.9,基本畅通
2016-7-14 21:10,笋岗路,西->东,2,40,畅  通
2016-7-14 21:10,皇岗路,南->北,2,39.8,基本畅通
2016-7-14 21:10,皇岗路,北->南,2.3,38.5,基本畅通
2016-7-14 21:10,新洲路,南->北,3.3,33.4,基本畅通
2016-7-14 21:10,新洲路,北->南,3.6,31.9,基本畅通
2016-7-14 21:10,红岭路,南->北,4.8,26.2,缓  行
2016-7-14 21:10,红岭路,北->南,5.4,23.2,缓  行
2016-7-14 21:10,广田路,西->东,1.4,45.7,畅  通
2016-7-14 21:10,北环路,西->东,4.8,26.1,缓  行
2016-7-14 21:10,东环大道,东->西,3.4,32.9,基本畅通
2016-7-14 21:10,东环大道,西->东,0.9,51.1,畅  通
2016-7-14 21:10,公常路,东->西,8.2,8.9,拥  堵
2016-7-14 21:10,公常路,西->东,5.5,22.4,缓  行
2016-7-14 21:10,观光路,东->西,3.6,31.8,基本畅通
2016-7-14 21:10,观光路,西->东,3.9,30.3,基本畅通
2016-7-14 21:10,高尔夫大道,东->西,6.8,15.8,较 拥 堵
2016-7-14 21:10,高尔夫大道,西->东,4.9,25.4,缓  行
2016-7-14 21:10,观平路,东->西,6.1,19.7,较 拥 堵
2016-7-14 21:10,观平路,西->东,4.9,25.7,缓  行
2016-7-14 21:10,环观中路,东->西,4.5,27.6,缓  行
2016-7-14 21:10,环观中路,西->东,1.4,46.2,畅  通
2016-7-14 21:10,大和路,南->北,2.7,36.7,基本畅通
2016-7-14 21:10,大和路,北->南,1.6,43.8,畅  通
2016-7-14 21:10,环观南路,东->西,8.2,9.2,拥  堵
2016-7-14 21:10,环观南路,西->东,3.2,34.1,基本畅通
2016-7-14 21:10,平龙路,东->西,2.3,38.5,基本畅通
2016-7-14 21:10,平龙路,西->东,6,19.9,较 拥 堵
2016-7-14 21:10,宝安大道,东->西,2.6,37.2,基本畅通
2016-7-14 21:10,宝安大道,西->东,5.1,24.6,缓  行
2016-7-14 21:10,梅龙路,南->北,3.5,32.4,基本畅通
2016-7-14 21:10,梅龙路,北->南,5.5,22.5,缓  行
2016-7-14 21:10,月亮湾大道,南->北,1.5,45.4,畅  通
2016-7-14 21:10,月亮湾大道,北->南,3.8,30.9,基本畅通
2016-7-14 21:10,罗沙路,东->西,0.9,51.5,畅  通
2016-7-14 21:10,广深高速,南->北,0.9,81.4,畅  通
2016-7-14 21:10,广深高速,北->南,0.7,85.6,畅  通
2016-7-14 21:10,南坪快速,东->西,1.4,66.3,畅  通
2016-7-14 21:10,南坪快速,西->东,4.2,43.7,缓  行
2016-7-14 21:10,清平高速,南->北,4.8,39,缓  行
2016-7-14 21:10,清平高速,北->南,5.2,36.4,缓  行
2016-7-14 21:10,盐坝高速,东->西,0.5,90.2,畅  通
2016-7-14 21:10,盐坝高速,西->东,1.4,72.7,畅  通
2016-7-14 21:10,南光高速,南->北,1.9,62.9,畅  通
2016-7-14 21:10,盐排高速,南->北,0.9,81.5,畅  通
2016-7-14 21:10,盐排高速,北->南,1.3,73.3,畅  通
2016-7-14 21:10,梅观高速,南->北,1.1,78.7,畅  通
2016-7-14 21:10,梅观高速,北->南,5.6,32.8,缓  行
2016-7-14 21:10,机荷高速,东->西,1,79.9,畅  通
2016-7-14 21:10,机荷高速,西->东,0.7,85.1,畅  通
2016-7-14 21:10,惠盐高速,东->西,1.9,62.7,畅  通
2016-7-14 21:10,惠盐高速,西->东,1.5,70.4,畅  通
2016-7-14 21:10,深汕高速,东->西,6.4,27.3,较 拥 堵
2016-7-14 21:10,深汕高速,西->东,0.6,88.8,畅  通
2016-7-14 21:10,水官高速,东->西,1.7,65.7,畅  通
2016-7-14 21:10,水官高速,西->东,1,80.1,畅  通
2016-7-14 21:10,北通道,南->北,4.6,26.9,缓  行
2016-7-14 21:10,龙大高速,南->北,1.3,74.9,畅  通
2016-7-14 21:10,龙大高速,北->南,7,22.5,较 拥 堵
2016-7-14 21:10,丹平公路,南->北,5,25.1,缓  行
2016-7-14 21:10,妈湾大道,南->北,7,14.9,较 拥 堵
2016-7-14 21:10,妈湾大道,北->南,4.5,27.4,缓  行
2016-7-14 21:10,兴海大道,南->北,3.2,34,基本畅通
2016-7-14 21:10,兴海大道,北->南,3.6,32.2,基本畅通
2016-7-14 21:10,后海大道,南->北,2.9,35.6,基本畅通
2016-7-14 21:10,后海大道,北->南,4.3,28.6,缓  行
2016-7-14 21:10,白石路,东->西,3.8,30.8,基本畅通
2016-7-14 21:10,白石路,西->东,3.3,33.5,基本畅通
2016-7-14 21:10,爱国路,南->北,4.5,27.3,缓  行
2016-7-14 21:10,爱国路,北->南,5.8,21,缓  行
2016-7-14 21:10,罗湖桃园路,东->西,5.7,21.7,缓  行
2016-7-14 21:10,罗湖桃园路,西->东,5,25.2,缓  行
2016-7-14 21:10,怡景路,东->西,2.4,38.1,基本畅通
2016-7-14 21:10,怡景路,西->东,5.9,20.3,缓  行
2016-7-14 21:10,梅观路,南->北,1.9,40.5,畅  通
2016-7-14 21:10,新安1_2路,东->西,1.3,46.8,畅  通
2016-7-14 21:10,新安1_2路,西->东,3.2,33.9,基本畅通
2016-7-14 21:10,西乡大道,东->西,3.5,32.7,基本畅通
2016-7-14 21:10,西乡大道,西->东,6.6,16.9,较 拥 堵
2016-7-14 21:10,新安4_5_6路,东->西,4.5,27.5,缓  行
2016-7-14 21:10,宝源路,南->北,4.6,27,缓  行
2016-7-14 21:10,宝源路,北->南,4.4,28.2,缓  行
2016-7-14 21:10,永福路,南->北,1.7,43.5,畅  通
2016-7-14 21:10,永福路,北->南,2,40.4,畅  通
2016-7-14 21:10,西环路,南->北,1.8,41.7,畅  通
2016-7-14 21:10,西环路,北->南,3.7,31.7,基本畅通
2016-7-14 21:10,福海大道,东->西,9.9,0.7,拥  堵
2016-7-14 21:10,福海大道,西->东,5,24.9,缓  行
2016-7-14 21:10,坪山金田路,西->东,5.6,21.8,缓  行
2016-7-14 21:10,葵坪公路,南->北,6.8,16,较 拥 堵
2016-7-14 21:10,葵坪公路,北->南,1.4,45.7,畅  通
2016-7-14 21:10,金牛西路,西->东,1.9,40.9,畅  通
2016-7-14 21:10,兰景路,南->北,0.1,58.6,畅  通
2016-7-14 21:10,兰景路,北->南,8.6,7.2,拥  堵
2016-7-14 21:10,金牛东路,东->西,0.7,52.5,畅  通
2016-7-14 21:10,金牛东路,西->东,1.3,47.3,畅  通
2016-7-14 21:10,金业北路,南->北,3.8,31.2,基本畅通
2016-7-14 21:10,金业北路,北->南,3,35,基本畅通
2016-7-14 21:10,金岭路,东->西,0.8,52.4,畅  通
2016-7-14 21:10,金岭路,西->东,1.6,43.8,畅  通
2016-7-14 21:10,延安中路,东->西,9.8,0.8,拥  堵
2016-7-14 21:10,延安中路,西->东,7.7,11.7,较 拥 堵
2016-7-14 21:10,葵政西路,东->西,1.6,43.5,畅  通
2016-7-14 21:10,葵政西路,西->东,7.3,13.3,较 拥 堵
2016-7-14 21:10,金葵中路,东->西,5.1,24.3,缓  行
2016-7-14 21:10,金葵中路,西->东,4.2,29,缓  行
2016-7-14 21:10,鹏飞路,东->西,1.4,45.8,畅  通
2016-7-14 21:10,鹏飞路,西->东,1.3,47.2,畅  通
2016-7-14 21:10,龙平路,东->西,2.9,35.7,基本畅通
2016-7-14 21:10,龙平路,西->东,1.2,47.8,畅  通
2016-7-14 21:10,平新北路,南->北,4.5,27.3,缓  行
2016-7-14 21:10,平新北路,北->南,6.2,19.2,较 拥 堵
2016-7-14 21:10,富安大道,东->西,1.3,46.9,畅  通
2016-7-14 21:10,富安大道,西->东,1.1,49.2,畅  通
2016-7-14 21:10,平湖大街,南->北,5.7,21.5,缓  行
2016-7-14 21:10,平湖大街,北->南,4.1,29.3,缓  行
2016-7-14 21:10,凤凰大道,南->北,2.1,39.3,基本畅通
2016-7-14 21:10,凤凰大道,北->南,8.6,7.1,拥  堵
2016-7-14 21:10,凤深大道,南->北,9.9,0.7,拥  堵
2016-7-14 21:10,凤深大道,北->南,0.2,57.9,畅  通
2016-7-14 21:10,红岗路,南->北,3.8,31.2,基本畅通
2016-7-14 21:10,红岗路,北->南,3.3,33.5,基本畅通
2016-7-14 21:10,吉华路(南),南->北,5.4,22.8,缓  行
2016-7-14 21:10,吉华路(南),北->南,5.8,21,缓  行
2016-7-14 21:10,中兴路,东->西,5.2,23.9,缓  行
2016-7-14 21:10,中兴路,西->东,4.6,26.9,缓  行
2016-7-14 21:10,东西干道,东->西,3.4,33,基本畅通
2016-7-14 21:10,东西干道,西->东,3.9,30.7,基本畅通
2016-7-14 21:10,南环路,东->西,4.8,26.1,缓  行
2016-7-14 21:10,南环路,西->东,9.3,3.3,拥  堵
2016-7-14 21:10,新沙路,东->西,8.8,6.1,拥  堵
2016-7-14 21:10,新沙路,西->东,8.3,8.6,拥  堵
2016-7-14 21:10,沙井北环路,东->西,4.6,26.9,缓  行
2016-7-14 21:10,沙井北环路,西->东,3.4,33.2,基本畅通
2016-7-14 21:10,新和大道,东->西,7.3,13.5,较 拥 堵
2016-7-14 21:10,新和大道,西->东,7.8,11.2,较 拥 堵
2016-7-14 21:10,宝石公路,北->南,1.6,44.2,畅  通
2016-7-14 21:10,留仙三路,南->北,2.7,36.4,基本畅通
2016-7-14 21:10,同乐路,北->南,0.5,54.8,畅  通
2016-7-14 21:10,松白公路,南->北,5.7,21.6,缓  行
2016-7-14 21:10,洲石公路,东->西,1.4,46.5,畅  通
2016-7-14 21:10,洲石公路,西->东,1.2,48.1,畅  通
2016-7-14 21:10,新区大道,南->北,1.7,43.4,畅  通
2016-7-14 21:10,新区大道,北->南,0.9,50.8,畅  通
2016-7-14 21:10,留仙大道,东->西,1.9,41,畅  通
2016-7-14 21:10,留仙大道,西->东,2,40.4,畅  通
2016-7-14 21:10,玉龙路,东->西,2.7,36.5,基本畅通
2016-7-14 21:10,玉龙路,西->东,4,29.8,缓  行
2016-7-14 21:10,龙城路,北->南,4.6,27.1,缓  行
2016-7-14 21:10,宝龙大道,东->西,1,49.6,畅  通
2016-7-14 21:10,宝坪路,南->北,3.2,34.1,基本畅通
2016-7-14 21:10,宝坪路,北->南,4,29.8,缓  行
2016-7-14 21:10,碧新路,南->北,2.5,37.5,基本畅通
2016-7-14 21:10,碧新路,北->南,8.5,7.6,拥  堵
2016-7-14 21:10,丰田路,东->西,2.1,39.3,基本畅通
2016-7-14 21:10,丰田路,西->东,1,49.9,畅  通
2016-7-14 21:10,深汕公路(西),东->西,3.8,30.8,基本畅通
2016-7-14 21:10,深汕公路(西),西->东,6.2,19,较 拥 堵
2016-7-14 21:10,环城南路,东->西,1.3,47.4,畅  通
2016-7-14 21:10,环城南路,西->东,0.6,53.6,畅  通
2016-7-14 21:10,富坪中路,南->北,2.8,36,基本畅通
2016-7-14 21:10,富坪中路,北->南,2,40.3,畅  通
2016-7-14 21:10,丹梓路,西->东,1.6,43.6,畅  通
2016-7-14 21:10,东纵路,东->西,8.2,8.8,拥  堵
2016-7-14 21:10,东纵路,西->东,1.4,45.7,畅  通
2016-7-14 21:10,比亚迪路,东->西,2,40.1,畅  通
2016-7-14 21:10,比亚迪路,西->东,7.7,11.7,较 拥 堵
2016-7-14 21:10,坪山金田路,东->西,8.1,9.7,拥  堵
2016-7-14 21:10,葵鹏公路,东->西,0.4,55.6,畅  通
2016-7-14 21:10,迎宾路,南->北,0.7,53.4,畅  通
2016-7-14 21:10,迎宾路,北->南,1.5,44.9,畅  通
2016-7-14 21:10,葵南路,南->北,4.3,28.7,缓  行
2016-7-14 21:10,葵南路,北->南,0.9,51.2,畅  通
2016-7-14 21:10,风景路,东->西,6.2,19,较 拥 堵
2016-7-14 21:10,风景路,西->东,4.8,26.2,缓  行
2016-7-14 21:10,民生路,东->西,6.3,18.5,较 拥 堵
2016-7-14 21:10,民生路,西->东,5.8,21.2,缓  行
2016-7-14 21:10,长春路,南->北,7.7,11.4,较 拥 堵
2016-7-14 21:10,长春路,北->南,7.1,14.4,较 拥 堵
2016-7-14 21:10,人民路,南->北,5.2,24.2,缓  行
2016-7-14 21:10,人民路,北->南,5.1,24.6,缓  行
2016-7-14 21:10,五和大道,南->北,7.6,12.1,较 拥 堵
2016-7-14 21:10,五和大道,北->南,4.8,26,缓  行
2016-7-14 21:10,梅坂大道,南->北,5.2,24.1,缓  行
2016-7-14 21:10,梅坂大道,北->南,4.3,28.7,缓  行
2016-7-14 21:10,民治大道,南->北,5.9,20.6,缓  行
2016-7-14 21:10,民治大道,北->南,5.3,23.5,缓  行
2016-7-14 21:10,吉华路(北),东->西,3.7,31.5,基本畅通
2016-7-14 21:10,吉华路(北),西->东,4.2,29.2,缓  行
2016-7-14 21:10,工业路,东->西,2.8,36.2,基本畅通
2016-7-14 21:10,工业路,西->东,5.3,23.6,缓  行
2016-7-14 21:10,龙观路,东->西,4.9,25.6,缓  行
2016-7-14 21:10,龙观路,西->东,4.5,27.5,缓  行
2016-7-14 21:10,观澜大道,东->西,5.1,24.6,缓  行
2016-7-14 21:10,观澜大道,西->东,4.8,26.1,缓  行
2016-7-14 21:10,和平路,东->西,5.8,20.9,缓  行
2016-7-14 21:10,和平路,西->东,6.1,19.5,较 拥 堵
2016-7-14 21:10,东环二路,南->北,5.2,24.1,缓  行
2016-7-14 21:10,东环二路,北->南,6.1,19.5,较 拥 堵
2016-7-14 21:10,上步路,南->北,4.6,27,缓  行
2016-7-14 21:10,上步路,北->南,6.2,19.1,较 拥 堵
2016-7-14 21:10,南海大道,南->北,6,19.8,较 拥 堵
2016-7-14 21:10,南海大道,北->南,3.4,32.9,基本畅通
2016-7-14 21:10,福龙路,南->北,3,52.4,基本畅通
2016-7-14 21:10,福龙路,北->南,3.6,47.8,基本畅通
2016-7-14 21:10,文锦路,南->北,2.6,37,基本畅通
2016-7-14 21:10,文锦路,北->南,3.8,30.9,基本畅通
2016-7-14 21:10,沙河西路,南->北,2.9,35.4,基本畅通
2016-7-14 21:10,沙河西路,北->南,1.6,43.7,畅  通
2016-7-14 21:10,广深公路,南->北,2,40,畅  通
2016-7-14 21:10,广深公路,北->南,4.3,28.5,缓  行
2016-7-14 21:10,深惠公路,南->北,4.5,27.7,缓  行
2016-7-14 21:10,深惠公路,北->南,2.2,39.1,基本畅通
2016-7-14 21:10,华强路,南->北,6.2,18.8,较 拥 堵
2016-7-14 21:10,华强路,北->南,5.4,22.9,缓  行
2016-7-14 21:10,东门路,南->北,5.7,21.5,缓  行
2016-7-14 21:10,东门路,北->南,6.9,15.7,较 拥 堵
2016-7-14 21:10,彩田路,南->北,4.5,27.7,缓  行
2016-7-14 21:10,彩田路,北->南,3.4,33.1,基本畅通
2016-7-14 21:20,鹏飞路,东->西,1.4,45.8,畅  通
2016-7-14 21:20,鹏飞路,西->东,1.3,47.2,畅  通
2016-7-14 21:20,葵鹏公路,东->西,0.4,55.6,畅  通
2016-7-14 21:20,迎宾路,南->北,0.7,53.4,畅  通
2016-7-14 21:20,迎宾路,北->南,1.5,44.9,畅  通
2016-7-14 21:20,葵南路,南->北,4.3,28.7,缓  行
2016-7-14 21:20,葵南路,北->南,0.9,51.2,畅  通
2016-7-14 21:20,风景路,东->西,1.6,44,畅  通
2016-7-14 21:20,风景路,西->东,4.8,26.2,缓  行
2016-7-14 21:20,民生路,东->西,6.3,18.5,较 拥 堵
2016-7-14 21:20,民生路,西->东,5.8,21.2,缓  行
2016-7-14 21:20,长春路,南->北,7.7,11.4,较 拥 堵
2016-7-14 21:20,长春路,北->南,7.1,14.4,较 拥 堵
2016-7-14 21:20,桂庙路,东->西,7.3,13.6,较 拥 堵
2016-7-14 21:20,桂庙路,西->东,4.3,28.7,缓  行
2016-7-14 21:20,南山桃园路,东->西,4.5,27.7,缓  行
2016-7-14 21:20,南山桃园路,西->东,3.7,31.3,基本畅通
2016-7-14 21:20,科苑路,南->北,5.3,23.4,缓  行
2016-7-14 21:20,科苑路,北->南,4,30.2,基本畅通
2016-7-14 21:20,南山创业路,东->西,4.2,29.1,缓  行
2016-7-14 21:20,南山创业路,西->东,6,19.8,较 拥 堵
2016-7-14 21:20,福强路,东->西,3.3,33.6,基本畅通
2016-7-14 21:20,福强路,西->东,2.5,37.6,基本畅通
2016-7-14 21:20,益田路,南->北,1.8,41.9,畅  通
2016-7-14 21:20,益田路,北->南,3.6,32.1,基本畅通
2016-7-14 21:20,福田金田路,南->北,4,30.1,基本畅通
2016-7-14 21:20,福田金田路,北->南,4.6,27.2,缓  行
2016-7-14 21:20,福田路,南->北,2.7,36.3,基本畅通
2016-7-14 21:20,福田路,北->南,4.7,26.7,缓  行
2016-7-14 21:20,华富路,南->北,5.7,21.3,缓  行
2016-7-14 21:20,华富路,北->南,3.5,32.6,基本畅通
2016-7-14 21:20,爱国路,南->北,5,25,缓  行
2016-7-14 21:20,爱国路,北->南,5.9,20.7,缓  行
2016-7-14 21:20,布心路,东->西,3.4,49.8,基本畅通
2016-7-14 21:20,布心路,西->东,4.1,44.2,缓  行
2016-7-14 21:20,沿河路,南->北,3.8,46.8,基本畅通
2016-7-14 21:20,沿河路,北->南,3.5,48.5,基本畅通
2016-7-14 21:20,香蜜湖路,南->北,3.4,49.3,基本畅通
2016-7-14 21:20,香蜜湖路,北->南,2.2,58.5,基本畅通
2016-7-14 21:20,宝安创业路,南->北,6,20.1,缓  行
2016-7-14 21:20,宝安创业路,北->南,4,30.2,基本畅通
2016-7-14 21:20,前进路,南->北,5.1,24.3,缓  行
2016-7-14 21:20,前进路,北->南,5.9,20.4,缓  行
2016-7-14 21:20,南山大道,南->北,5.4,23.1,缓  行
2016-7-14 21:20,南山大道,北->南,5.1,24.4,缓  行
2016-7-14 21:20,红荔路,东->西,3.8,31.1,基本畅通
2016-7-14 21:20,红荔路,西->东,4.5,27.3,缓  行
2016-7-14 21:20,丹平快速,南->北,2.3,57.9,基本畅通
2016-7-14 21:20,丹平快速,北->南,2.8,54,基本畅通
2016-7-14 21:20,龙翔大道,南->北,4.2,29.1,缓  行
2016-7-14 21:20,龙翔大道,北->南,2.9,35.3,基本畅通
2016-7-14 21:20,布龙路,东->西,3.1,34.5,基本畅通
2016-7-14 21:20,布龙路,西->东,4.2,29,缓  行
2016-7-14 21:20,罗湖桃园路,东->西,7.9,10.4,较 拥 堵
2016-7-14 21:20,罗湖桃园路,西->东,4.6,26.9,缓  行
2016-7-14 21:20,怡景路,东->西,0.7,52.9,畅  通
2016-7-14 21:20,怡景路,西->东,4.3,28.4,缓  行
2016-7-14 21:20,梅观路,南->北,1.2,48.1,畅  通
2016-7-14 21:20,梅观路,北->南,0.3,57.2,畅  通
2016-7-14 21:20,新安1_2路,东->西,1.4,46,畅  通
2016-7-14 21:20,新安1_2路,西->东,3.4,33.1,基本畅通
2016-7-14 21:20,西乡大道,东->西,4.9,25.3,缓  行
