date,location,temp,humi,rain,windd,windv,pressure,visi
2016-05-31T18:00:00.000Z,余姚,24.6,97,0,东南偏东风,2,1001,3990
2016-05-31T18:00:00.000Z,镇海,23.9,98,0,南风,1,1001.4,3678
2016-05-31T18:00:00.000Z,鄞州,24.9,93,0,南风,2,1001.3,7877
2016-05-31T18:00:00.000Z,北仑,23.4,94,0,东风,1,1001.7,9783
2016-05-31T18:00:00.000Z,奉化,24.4,97,0,北风,0,1001.7,5085
2016-05-31T18:00:00.000Z,象山,23.5,97,0,北风,0,1002.5,1024
2016-05-31T18:00:00.000Z,宁海,24.4,95,0,西南偏南风,1,1002.3,6842
2016-05-31T19:00:00.000Z,慈溪,24.6,95,0,北风,0,1000.4,3804
2016-05-31T19:00:00.000Z,余姚,24.5,97,0,东风,2,1000.6,4740
2016-05-31T19:00:00.000Z,镇海,24.1,98,0,东南偏南风,1,1000.6,3401
2016-05-31T19:00:00.000Z,鄞州,25,93,0,南风,2,1000.7,6743
2016-05-31T19:00:00.000Z,北仑,23.4,94,0,东风,1,1001,12334
2016-05-31T19:00:00.000Z,奉化,24.2,98,0,西北风,1,1000.9,3787
2016-05-31T19:00:00.000Z,象山,23.2,96,0,北风,0,1001.4,1447
2016-05-31T19:00:00.000Z,宁海,24,97,0,西南偏南风,2,1001.4,4117
2016-05-31T20:00:00.000Z,慈溪,25.2,92,0,西北偏北风,2,1000.7,5248
2016-05-31T20:00:00.000Z,余姚,24.5,97,0,东风,2,1000.4,4597
2016-05-31T20:00:00.000Z,镇海,24,99,0,东南偏南风,1,1000.4,2356
2016-05-31T20:00:00.000Z,鄞州,25,92,0,东南偏南风,3,1000.3,8161
2016-05-31T20:00:00.000Z,北仑,23.5,94,0,西北风,1,1000.8,7823
2016-05-31T20:00:00.000Z,奉化,24.3,98,0,东南偏南风,1,1000.6,8674
2016-05-31T20:00:00.000Z,象山,23.4,97,0,北风,0,1001.2,854
2016-05-31T20:00:00.000Z,宁海,24,98,0,西南偏南风,1,1001.1,5181
2016-05-31T21:00:00.000Z,慈溪,24.1,95,4.2,西北偏北风,2,1001.8,1170
2016-05-31T21:00:00.000Z,余姚,24.5,97,0.1,东北风,1,1001,3607
2016-05-31T21:00:00.000Z,镇海,24.4,99,0,北风,2,1000.5,3107
2016-05-31T21:00:00.000Z,鄞州,25,92,0,南风,2,1000,7688
2016-05-31T21:00:00.000Z,北仑,23.5,94,0,东北风,1,1000.3,9240
2016-05-31T21:00:00.000Z,奉化,24.4,98,0,西北偏北风,1,1000.3,13810
2016-05-31T21:00:00.000Z,象山,23.5,97,0,北风,0,1000.7,1027
2016-05-31T21:00:00.000Z,宁海,24.1,97,0,北风,0,1000.8,6653
2016-05-31T22:00:00.000Z,慈溪,22.7,97,5.6,东风,2,1001.9,2779
2016-05-31T22:00:00.000Z,余姚,24.6,98,8.8,东北风,2,1001.2,1078
2016-05-31T22:00:00.000Z,镇海,22.5,98,3.3,东北偏北风,2,1002.1,2496
2016-05-31T22:00:00.000Z,鄞州,24.9,95,0.7,北风,3,1001.4,4187
2016-05-31T22:00:00.000Z,北仑,23,95,1.4,北风,1,1002.5,5533
2016-05-31T22:00:00.000Z,奉化,24.3,98,0.3,东北风,1,1001.1,3469
2016-05-31T22:00:00.000Z,象山,23.7,97,0,西北风,1,1001.2,1027
2016-05-31T22:00:00.000Z,宁海,24.2,98,0.1,北风,0,1001.1,4892
2016-05-31T23:00:00.000Z,慈溪,21.7,96,3.6,北风,3,1003.7,8055
2016-05-31T23:00:00.000Z,余姚,23.7,97,0.4,北风,1,1002,13166
2016-05-31T23:00:00.000Z,镇海,22.4,99,3.3,东北风,1,1002,3049
2016-05-31T23:00:00.000Z,鄞州,24,94,1.6,东北偏北风,3,1001.6,6325
2016-05-31T23:00:00.000Z,北仑,23.1,96,4,东北偏东风,2,1001.9,7172
2016-05-31T23:00:00.000Z,奉化,24.6,98,0.4,东北偏北风,1,1002,3658
2016-05-31T23:00:00.000Z,象山,23.8,97,0.4,西风,1,1001.5,2170
2016-05-31T23:00:00.000Z,宁海,24.4,98,0,北风,0,1001.2,4324
2016-06-01T00:00:00.000Z,慈溪,20.4,97,19.4,东南偏东风,2,1003.3,4010
2016-06-01T00:00:00.000Z,余姚,21.3,97,21,东南偏东风,1,1003.8,3606
2016-06-01T00:00:00.000Z,镇海,21.2,99,16.1,东北偏北风,3,1003.2,1672
2016-06-01T00:00:00.000Z,鄞州,23.4,95,1.9,西北偏北风,5,1003.4,4676
2016-06-01T00:00:00.000Z,北仑,23.3,96,1.4,北风,1,1002.8,4864
2016-06-01T00:00:00.000Z,奉化,23.8,98,0.8,北风,3,1002.9,2718
2016-06-01T00:00:00.000Z,象山,23.8,96,0.3,东北偏东风,1,1002.3,2307
2016-06-01T00:00:00.000Z,宁海,24.7,98,0,北风,0,1002,4954
2016-06-01T01:00:00.000Z,慈溪,20.7,97,5.9,东风,2,1003.2,21143
2016-06-01T01:00:00.000Z,余姚,21.6,98,15.6,东南偏南风,1,1003.3,8189
2016-06-01T01:00:00.000Z,镇海,20.9,99,12.8,西南偏南风,1,1003.2,2714
2016-06-01T01:00:00.000Z,鄞州,22.4,97,25.4,西北偏北风,6,1003.6,4919
2016-06-01T01:00:00.000Z,北仑,22.9,97,29,东北偏东风,1,1003.3,3843
2016-06-01T01:00:00.000Z,奉化,22.3,97,19.2,西风,2,1004.3,3055
2016-06-01T01:00:00.000Z,象山,23.5,96,3,西北风,2,1004.1,2365
2016-06-01T01:00:00.000Z,宁海,24.2,98,0.1,东北风,3,1003.2,3200
2016-06-01T02:00:00.000Z,慈溪,21.2,97,1,东南风,1,1003.4,6816
2016-06-01T02:00:00.000Z,余姚,22.5,98,2,西北偏北风,1,1003.4,15313
2016-06-01T02:00:00.000Z,镇海,21.7,99,0.7,西北风,1,1003.1,4899
2016-06-01T02:00:00.000Z,鄞州,21.9,97,7.6,西南偏西风,3,1003.1,7240
2016-06-01T02:00:00.000Z,北仑,23.4,97,1.8,西南风,1,1003,35000
2016-06-01T02:00:00.000Z,奉化,22.3,98,7.1,南风,1,1003.4,13163
2016-06-01T02:00:00.000Z,象山,23.3,97,17.3,东风,1,1003.5,1813
2016-06-01T02:00:00.000Z,宁海,23.4,99,10.9,西北风,2,1003.5,2795
2016-06-01T03:00:00.000Z,慈溪,22,95,0.7,东北偏北风,1,1004.2,8112
2016-06-01T03:00:00.000Z,余姚,22.4,98,0.1,东北风,2,1003.8,30255
2016-06-01T03:00:00.000Z,镇海,22.3,99,0.7,西风,1,1003.4,7223
2016-06-01T03:00:00.000Z,鄞州,22.6,97,1.1,西北偏西风,3,1003.2,16206
2016-06-01T03:00:00.000Z,北仑,23.5,96,0.6,北风,0,1003.3,14301
2016-06-01T03:00:00.000Z,奉化,22.8,98,0.4,北风,0,1003.4,32011
2016-06-01T03:00:00.000Z,象山,23.4,97,3.3,北风,0,1003.3,6702
2016-06-01T03:00:00.000Z,宁海,23.2,99,9,东南偏东风,1,1003.2,4261
2016-06-01T04:00:00.000Z,慈溪,20.5,94,0.5,东北风,2,1004.7,15864
2016-06-01T04:00:00.000Z,余姚,21.3,97,1.8,北风,3,1004.4,8121
2016-06-01T04:00:00.000Z,镇海,20.9,97,0.1,北风,3,1004.2,5797
2016-06-01T04:00:00.000Z,鄞州,23.1,95,0.2,西北偏北风,2,1003.4,19612
2016-06-01T04:00:00.000Z,北仑,22.7,94,0,东北偏北风,2,1003.8,14864
2016-06-01T04:00:00.000Z,奉化,22.7,98,1.4,西北偏北风,2,1003.6,7543
2016-06-01T04:00:00.000Z,象山,23.6,97,0.2,东风,1,1003.2,6108
2016-06-01T04:00:00.000Z,宁海,23.3,99,2.1,西北偏北风,1,1003.3,3622
2016-06-01T05:00:00.000Z,慈溪,20.1,94,2.3,东北风,2,1004.6,18408
2016-06-01T05:00:00.000Z,余姚,20.6,96,0.8,东北偏北风,2,1004.4,19282
2016-06-01T05:00:00.000Z,镇海,20.2,98,0.4,北风,3,1004,7398
2016-06-01T05:00:00.000Z,鄞州,21.3,94,0.5,东北偏北风,5,1003.2,14513
2016-06-01T05:00:00.000Z,北仑,20.9,95,0.1,东北偏北风,2,1003.7,5507
2016-06-01T05:00:00.000Z,奉化,22.6,98,1.9,东北偏北风,4,1003.1,22602
2016-06-01T05:00:00.000Z,象山,23.5,96,0.5,东南偏南风,1,1002.9,7064
2016-06-01T05:00:00.000Z,宁海,23.4,99,4.1,北风,0,1002.6,10180
2016-06-01T06:00:00.000Z,慈溪,19.3,94,0.3,东北风,2,1005.3,11185
2016-06-01T06:00:00.000Z,余姚,19.7,94,0.1,东北偏北风,3,1005.1,15877
2016-06-01T06:00:00.000Z,镇海,19.7,97,0.1,北风,3,1004.6,24635
2016-06-01T06:00:00.000Z,鄞州,20.8,91,0,北风,5,1004.2,13764
2016-06-01T06:00:00.000Z,北仑,20.7,95,0.2,东北偏东风,2,1004.4,20074
2016-06-01T06:00:00.000Z,奉化,20.5,97,0,北风,3,1004.3,11719
2016-06-01T06:00:00.000Z,象山,23.9,94,0.4,东北偏东风,2,1003.5,19189
2016-06-01T06:00:00.000Z,宁海,24,98,0.4,东北风,2,1003.1,20570
2016-06-01T07:00:00.000Z,慈溪,18.9,95,0.2,东北风,2,1005.8,5264
2016-06-01T07:00:00.000Z,余姚,19.3,96,0.3,东北风,2,1005.7,9724
2016-06-01T07:00:00.000Z,镇海,19.3,97,0,东北偏北风,3,1005.4,8700
2016-06-01T07:00:00.000Z,鄞州,19.9,93,0,北风,5,1004.8,12684
2016-06-01T07:00:00.000Z,北仑,20.3,92,0,东北偏东风,2,1004.9,35000
2016-06-01T07:00:00.000Z,奉化,19.8,96,0.2,东北偏北风,3,1005.1,4993
2016-06-01T07:00:00.000Z,象山,21.5,94,0.1,东北偏东风,2,1004.3,2800
2016-06-01T07:00:00.000Z,宁海,21.6,97,0,北风,4,1003.9,11293
2016-06-01T08:00:00.000Z,慈溪,18.8,96,0.5,东北偏东风,1,1005.9,5881
2016-06-01T08:00:00.000Z,余姚,18.9,96,0.4,东北风,2,1005.8,6434
2016-06-01T08:00:00.000Z,镇海,19.1,97,0.2,东北偏北风,3,1005.5,8851
2016-06-01T08:00:00.000Z,鄞州,19.4,94,0,北风,4,1005,20000
2016-06-01T08:00:00.000Z,北仑,19.7,93,0.2,东北偏东风,2,1005.2,11380
2016-06-01T08:00:00.000Z,奉化,19,97,0.3,东北偏北风,3,1005.4,11588
2016-06-01T08:00:00.000Z,象山,20,95,0,东北风,2,1004.7,5447
2016-06-01T08:00:00.000Z,宁海,20.7,97,0.1,北风,3,1004.1,16357
2016-06-01T09:00:00.000Z,慈溪,18.6,95,0.5,东北风,1,1006.3,6259
2016-06-01T09:00:00.000Z,余姚,18.7,97,0.8,东北风,3,1006.1,6280
2016-06-01T09:00:00.000Z,镇海,18.9,98,0.1,东北偏北风,2,1005.7,8970
2016-06-01T09:00:00.000Z,鄞州,19.5,93,0.1,东北偏北风,4,1005.2,20000
2016-06-01T09:00:00.000Z,北仑,19.5,94,0.1,东北偏北风,1,1005.5,19248
2016-06-01T09:00:00.000Z,奉化,19,96,0.1,北风,2,1005.9,17958
2016-06-01T09:00:00.000Z,象山,19.5,95,0.3,东北偏北风,1,1005.4,2480
2016-06-01T09:00:00.000Z,宁海,20.1,97,0,北风,3,1004.7,12505
2016-06-01T10:00:00.000Z,慈溪,18.6,95,0.4,东北偏北风,2,1007.1,6339
2016-06-01T10:00:00.000Z,余姚,18.6,96,0.2,东北风,3,1006.9,18992
2016-06-01T10:00:00.000Z,镇海,18.7,97,0.1,东北偏北风,2,1006.8,7454
2016-06-01T10:00:00.000Z,鄞州,19.2,93,0,东北偏北风,4,1006.2,11238
2016-06-01T10:00:00.000Z,北仑,19.4,92,0,西北偏北风,2,1006.7,26686
2016-06-01T10:00:00.000Z,奉化,18.8,96,0,东北偏北风,3,1006.5,21083
2016-06-01T10:00:00.000Z,象山,19.6,95,0.3,东北风,1,1006.1,8353
2016-06-01T10:00:00.000Z,宁海,19.9,95,0,西北偏北风,3,1005.7,34549
2016-06-01T11:00:00.000Z,慈溪,18.8,94,0.3,东北风,2,1007.7,14430
2016-06-01T11:00:00.000Z,余姚,18.5,97,2,东北风,3,1007.8,6190
2016-06-01T11:00:00.000Z,镇海,18.7,96,0,北风,2,1007.4,10432
2016-06-01T11:00:00.000Z,鄞州,19.1,91,0,北风,4,1007.3,18465
2016-06-01T11:00:00.000Z,北仑,19.3,91,0,北风,1,1007.3,21160
2016-06-01T11:00:00.000Z,奉化,18.7,96,0,东北偏北风,2,1007.6,16509
2016-06-01T11:00:00.000Z,象山,19.4,95,0,北风,0,1007.2,7417
2016-06-01T11:00:00.000Z,宁海,19.5,97,0,北风,3,1007,13750
2016-06-01T12:00:00.000Z,慈溪,18.9,92,0,东北偏东风,2,1008.4,13706
2016-06-01T12:00:00.000Z,余姚,18.3,97,0.9,东北偏东风,2,1008.5,7340
2016-06-01T12:00:00.000Z,镇海,18.9,95,0,东北偏北风,2,1008.3,15729
2016-06-01T12:00:00.000Z,鄞州,19,92,0.1,东北偏北风,4,1007.9,9424
2016-06-01T12:00:00.000Z,北仑,19.1,92,0,东北偏东风,2,1008.4,15928
2016-06-01T12:00:00.000Z,奉化,18.5,97,1,东北偏北风,1,1008.1,2630
2016-06-01T12:00:00.000Z,象山,19.3,95,0,北风,1,1007.7,5784
2016-06-01T12:00:00.000Z,宁海,19.5,95,0,北风,2,1007.1,35000
2016-06-01T13:00:00.000Z,慈溪,19,92,0,东北风,1,1009,14669
2016-06-01T13:00:00.000Z,余姚,18.5,95,0.1,东北风,2,1009.1,14122
2016-06-01T13:00:00.000Z,镇海,18.8,96,0,东北偏北风,2,1008.7,10977
2016-06-01T13:00:00.000Z,鄞州,19,92,0.2,北风,4,1008.5,18645
2016-06-01T13:00:00.000Z,北仑,18.9,92,0,东北风,1,1008.9,15358
2016-06-01T13:00:00.000Z,奉化,18.3,97,0.9,北风,3,1008.8,7589
2016-06-01T13:00:00.000Z,象山,19,95,0,北风,0,1008.3,2728
2016-06-01T13:00:00.000Z,宁海,19.2,95,0,西北偏北风,3,1007.9,14327
2016-06-01T14:00:00.000Z,慈溪,19,89,0,东北偏东风,1,1009.5,23468
2016-06-01T14:00:00.000Z,余姚,18.5,95,0,东北偏东风,2,1009.5,14690
2016-06-01T14:00:00.000Z,镇海,19.1,92,0,东北偏北风,2,1009.3,16805
2016-06-01T14:00:00.000Z,鄞州,19,92,0,东北偏北风,4,1009,12418
2016-06-01T14:00:00.000Z,北仑,18.8,95,0,北风,1,1009.2,6068
2016-06-01T14:00:00.000Z,奉化,18.3,97,0.1,西北偏北风,2,1009.4,4645
2016-06-01T14:00:00.000Z,象山,18.9,94,0.1,西风,1,1008.9,5136
2016-06-01T14:00:00.000Z,宁海,19.3,94,0,北风,3,1009,16381
2016-06-01T15:00:00.000Z,慈溪,18.8,85,0,东南偏东风,1,1009.6,20010
2016-06-01T15:00:00.000Z,余姚,18.7,91,0,东北偏东风,2,1009.7,24944
2016-06-01T15:00:00.000Z,镇海,19.2,86,0,东北偏北风,1,1009.6,20678
2016-06-01T15:00:00.000Z,鄞州,19.2,89,0,北风,4,1009.5,16837
2016-06-01T15:00:00.000Z,北仑,19.1,90,0.2,东北风,1,1009.7,27083
2016-06-01T15:00:00.000Z,奉化,18.4,97,0.2,西北偏北风,2,1009.9,7855
2016-06-01T15:00:00.000Z,象山,18.9,95,0.3,东北风,1,1009.4,6897
2016-06-01T15:00:00.000Z,宁海,19,96,0,西北偏北风,2,1009.1,8497
2016-06-01T16:00:00.000Z,慈溪,18.5,91,0,东南风,1,1009.1,13305
2016-06-01T16:00:00.000Z,余姚,18.7,94,0,东北偏东风,1,1009.4,12388
2016-06-01T16:00:00.000Z,镇海,19.1,85,0,东北偏北风,1,1009.1,16952
2016-06-01T16:00:00.000Z,鄞州,19.4,84,0,北风,4,1009,20000
2016-06-01T16:00:00.000Z,北仑,19.1,84,0,东北风,1,1009.1,35000
2016-06-01T16:00:00.000Z,奉化,18.4,94,0,西北偏北风,2,1009.2,15350
2016-06-01T16:00:00.000Z,象山,18.9,95,0.1,东北偏北风,1,1008.9,4837
2016-06-01T16:00:00.000Z,宁海,18.8,97,0,西北偏北风,2,1008.7,6043
2016-06-01T17:00:00.000Z,慈溪,18.4,94,0,北风,0,1009.1,8520
2016-06-01T17:00:00.000Z,余姚,18.6,90,0,东风,2,1009.1,18574
2016-06-01T17:00:00.000Z,镇海,19,87,0,西北风,1,1008.8,15398
2016-06-01T17:00:00.000Z,鄞州,19.3,83,0,北风,3,1008.8,20000
2016-06-01T17:00:00.000Z,北仑,19,84,0,北风,0,1009.1,32897
2016-06-01T17:00:00.000Z,奉化,18.3,93,0,西北风,2,1009.1,14369
2016-06-01T17:00:00.000Z,象山,18.6,94,0,北风,0,1008.7,5425
2016-06-01T17:00:00.000Z,宁海,18.6,99,6.1,西北偏北风,2,1008.4,2596
2016-06-01T18:00:00.000Z,慈溪,18.6,91,0,西北风,1,1008.8,11286
2016-06-01T18:00:00.000Z,余姚,18.7,89,0,东风,1,1008.8,19110
2016-06-01T18:00:00.000Z,镇海,19,88,0,西北风,1,1008.7,13359
2016-06-01T18:00:00.000Z,鄞州,19.3,86,0,西北偏北风,2,1008.4,16199
2016-06-01T18:00:00.000Z,北仑,18.4,92,0,北风,0,1008.6,15858
2016-06-01T18:00:00.000Z,奉化,18.3,91,0,西北风,1,1008.6,16738
2016-06-01T18:00:00.000Z,象山,18.5,93,0,北风,0,1008.2,7008
2016-06-01T18:00:00.000Z,宁海,18.3,99,3.3,北风,2,1008.1,3462
2016-06-01T19:00:00.000Z,慈溪,19.1,89,0,东北偏北风,1,1008.9,8486
2016-06-01T19:00:00.000Z,余姚,18.3,93,0,西南偏南风,1,1009,12458
2016-06-01T19:00:00.000Z,镇海,18.6,92,0,西北偏西风,1,1008.5,7542
2016-06-01T19:00:00.000Z,鄞州,19,87,0,西北风,2,1008.4,15997
2016-06-01T19:00:00.000Z,北仑,18.1,93,0,东南偏南风,1,1008.7,13706
2016-06-01T19:00:00.000Z,奉化,18.2,89,0,西北偏西风,2,1008.8,17541
2016-06-01T19:00:00.000Z,象山,18.6,89,0,西北偏西风,2,1008.3,8576
2016-06-01T19:00:00.000Z,宁海,17.9,99,1.8,西北偏北风,3,1008.4,2886
2016-06-01T20:00:00.000Z,慈溪,19.1,87,0,东南偏东风,1,1008.3,7577
2016-06-01T20:00:00.000Z,余姚,17.9,95,0,东南偏南风,1,1008.6,14348
2016-06-01T20:00:00.000Z,镇海,18.7,95,0,西南偏西风,1,1008.7,5422
2016-06-01T20:00:00.000Z,鄞州,19,85,0,西北偏北风,2,1008.5,16587
2016-06-01T20:00:00.000Z,北仑,18.2,93,0,北风,0,1008.8,13686
2016-06-01T20:00:00.000Z,奉化,18.3,85,0,西北偏西风,2,1008.8,21089
2016-06-01T20:00:00.000Z,象山,18.6,89,0,北风,0,1008.6,6987
2016-06-01T20:00:00.000Z,宁海,17.8,99,5.6,北风,2,1008.6,5945
2016-06-01T21:00:00.000Z,慈溪,19,91,0,北风,0,1009,5818
2016-06-01T21:00:00.000Z,余姚,18.1,93,0,西风,1,1009,12542
2016-06-01T21:00:00.000Z,镇海,18.7,97,0,北风,0,1008.7,3267
2016-06-01T21:00:00.000Z,鄞州,19,85,0,西北偏西风,2,1008.7,13483
2016-06-01T21:00:00.000Z,北仑,18.4,94,0,北风,0,1008.8,10366
2016-06-01T21:00:00.000Z,奉化,18.5,83,0,西北偏西风,2,1009.1,28438
2016-06-01T21:00:00.000Z,象山,18.3,93,0,北风,0,1009,2435
2016-06-01T21:00:00.000Z,宁海,18.2,96,0.1,北风,0,1009.1,6787
2016-06-01T22:00:00.000Z,慈溪,19.3,90,0,北风,0,1009.3,5507
2016-06-01T22:00:00.000Z,余姚,18.5,92,0,东南偏东风,1,1009.5,12737
2016-06-01T22:00:00.000Z,镇海,19.3,96,0,东风,1,1009.3,5842
2016-06-01T22:00:00.000Z,鄞州,19,89,0,西风,2,1009.1,14308
2016-06-01T22:00:00.000Z,北仑,18.7,94,0,东南风,1,1009.5,9473
2016-06-01T22:00:00.000Z,奉化,18.2,92,0.1,东北风,1,1009.4,8078
2016-06-01T22:00:00.000Z,象山,18.3,94,0,北风,0,1009.7,3691
2016-06-01T22:00:00.000Z,宁海,18.4,96,0,东北偏北风,1,1009.5,5521
2016-06-01T23:00:00.000Z,慈溪,19.8,88,0,东北风,2,1009.9,5541
2016-06-01T23:00:00.000Z,余姚,18.9,92,0,东北偏东风,1,1009.8,10603
2016-06-01T23:00:00.000Z,镇海,20.2,88,0,东风,1,1009.8,9272
2016-06-01T23:00:00.000Z,鄞州,19.3,87,0,北风,2,1009.7,19311
2016-06-01T23:00:00.000Z,北仑,19.4,91,0,北风,0,1010,10541
2016-06-01T23:00:00.000Z,奉化,18.6,94,0,东南偏南风,1,1009.7,11329
2016-06-01T23:00:00.000Z,象山,18.8,92,0,西北偏北风,1,1009.8,5461
2016-06-01T23:00:00.000Z,宁海,18.7,94,0,北风,0,1009.9,6547
2016-06-02T00:00:00.000Z,慈溪,20.6,85,0,东风,2,1010,8210
2016-06-02T00:00:00.000Z,余姚,19.7,89,0.1,东北偏东风,2,1010.1,9724
2016-06-02T00:00:00.000Z,镇海,20.8,85,0,东北偏北风,2,1010.2,8597
2016-06-02T00:00:00.000Z,鄞州,20.3,84,0,西北偏西风,1,1010,12393
2016-06-02T00:00:00.000Z,北仑,20.9,75,0,东北风,1,1010,22620
2016-06-02T00:00:00.000Z,奉化,19.5,88,0,北风,0,1010.1,14367
2016-06-02T00:00:00.000Z,象山,20,86,0,西北风,1,1009.9,6196
2016-06-02T00:00:00.000Z,宁海,19.7,91,0,西北偏北风,1,1009.8,7904
2016-06-02T01:00:00.000Z,慈溪,21.6,80,0,东风,2,1009.7,11015
2016-06-02T01:00:00.000Z,余姚,21.2,88,0,东风,1,1010,10691
2016-06-02T01:00:00.000Z,镇海,21,78,0.1,东北偏东风,2,1009.7,10709
2016-06-02T01:00:00.000Z,鄞州,21.8,75,0,西风,2,1009.6,11394
2016-06-02T01:00:00.000Z,北仑,21.8,68,0,东风,1,1009.9,21580
2016-06-02T01:00:00.000Z,奉化,20.7,81,0,西风,1,1010,14053
2016-06-02T01:00:00.000Z,象山,21.3,78,0,西北偏西风,2,1010,8771
2016-06-02T01:00:00.000Z,宁海,20.6,86,0,西北偏北风,2,1010.1,10606
2016-06-02T02:00:00.000Z,慈溪,21.7,77,0,东南偏东风,2,1010,12687
2016-06-02T02:00:00.000Z,余姚,21.6,78,0,东北偏东风,3,1009.9,15193
2016-06-02T02:00:00.000Z,镇海,22.5,68,0,东北风,1,1010.1,15848
2016-06-02T02:00:00.000Z,鄞州,22.3,73,0,东南偏南风,2,1009.9,14509
2016-06-02T02:00:00.000Z,北仑,22.7,64,0,东北偏北风,1,1010.2,24395
2016-06-02T02:00:00.000Z,奉化,22.3,75,0,东北偏东风,1,1010.1,13877
2016-06-02T02:00:00.000Z,象山,22.5,63,0,东北偏东风,2,1010.2,15645
2016-06-02T02:00:00.000Z,宁海,21.8,78,0,北风,1,1009.9,15115
2016-06-02T03:00:00.000Z,慈溪,22.8,72,0,东风,2,1009.8,16200
2016-06-02T03:00:00.000Z,余姚,22.5,69,0,东风,3,1009.7,16828
2016-06-02T03:00:00.000Z,镇海,23.5,64,0,东北风,2,1009.7,19796
2016-06-02T03:00:00.000Z,鄞州,23.1,70,0,西南偏南风,2,1009.5,13705
2016-06-02T03:00:00.000Z,北仑,23.3,62,0,东北风,2,1009.8,35000
2016-06-02T03:00:00.000Z,奉化,23,67,0,东北偏东风,1,1009.9,15703
2016-06-02T03:00:00.000Z,象山,23.5,68,0,东北偏东风,2,1009.9,11855
2016-06-02T03:00:00.000Z,宁海,22.7,73,0,东北偏东风,1,1009.8,16081
2016-06-02T04:00:00.000Z,慈溪,23.2,72,0,东北偏东风,2,1009.7,17442
2016-06-02T04:00:00.000Z,余姚,22.8,67,0,东风,3,1009.4,22657
2016-06-02T04:00:00.000Z,镇海,23,70,0,东北偏北风,2,1009.6,14844
2016-06-02T04:00:00.000Z,鄞州,23.6,60,0,东北偏东风,3,1009.1,20000
2016-06-02T04:00:00.000Z,北仑,23.5,63,0,东风,2,1009.6,30410
2016-06-02T04:00:00.000Z,奉化,22.6,68,0,东北偏东风,2,1009.4,20525
2016-06-02T04:00:00.000Z,象山,24.3,62,0,东风,1,1009.6,12940
2016-06-02T04:00:00.000Z,宁海,23.8,68,0,西北偏北风,1,1009,21785
2016-06-02T05:00:00.000Z,慈溪,23,65,0,东北风,2,1009.1,23319
2016-06-02T05:00:00.000Z,余姚,23.7,64,0,东南偏东风,3,1009,25920
2016-06-02T05:00:00.000Z,镇海,22.7,73,0,东北偏北风,3,1009.1,13410
2016-06-02T05:00:00.000Z,鄞州,23.6,60,0,东南风,3,1008.7,20000
2016-06-02T05:00:00.000Z,北仑,23.6,62,0,东风,2,1009.2,29797
2016-06-02T05:00:00.000Z,奉化,23.1,68,0,东北偏北风,1,1009,15825
2016-06-02T05:00:00.000Z,象山,23.9,66,0,东北偏东风,2,1009.2,10038
2016-06-02T05:00:00.000Z,宁海,24.3,60,0,西北风,1,1008.8,31174
2016-06-02T06:00:00.000Z,慈溪,22.9,59,0,东北偏东风,2,1008.7,29606
2016-06-02T06:00:00.000Z,余姚,23.5,62,0,东北偏东风,3,1008.4,28611
2016-06-02T06:00:00.000Z,镇海,22.5,73,0,东北偏北风,2,1008.8,15394
2016-06-02T06:00:00.000Z,鄞州,24.3,60,0,东南风,3,1008.4,20000
2016-06-02T06:00:00.000Z,北仑,23.4,64,0,东南偏东风,2,1008.9,35000
2016-06-02T06:00:00.000Z,奉化,23.6,64,0,东北偏东风,1,1008.7,18099
2016-06-02T06:00:00.000Z,象山,23.1,70,0,东北偏东风,2,1009.3,10663
2016-06-02T06:00:00.000Z,宁海,24.3,59,0,东北风,1,1008.7,35000
2016-06-02T07:00:00.000Z,慈溪,22.2,72,0,东风,2,1008.6,19372
2016-06-02T07:00:00.000Z,余姚,22.6,68,0,东北偏东风,2,1008.4,28864
2016-06-02T07:00:00.000Z,镇海,22.5,77,0,东北风,2,1008.5,14629
2016-06-02T07:00:00.000Z,鄞州,23.6,66,0,东南风,3,1008.2,19912
2016-06-02T07:00:00.000Z,北仑,23.1,71,0,东北偏东风,2,1008.8,35000
2016-06-02T07:00:00.000Z,奉化,23.5,69,0,东风,2,1008.5,20963
2016-06-02T07:00:00.000Z,象山,22.3,72,0,东风,2,1009.2,13505
2016-06-02T07:00:00.000Z,宁海,23.7,64,0,东南偏东风,1,1008.4,24695
2016-06-02T08:00:00.000Z,慈溪,21.4,80,0,东北偏东风,2,1008.6,18037
2016-06-02T08:00:00.000Z,余姚,22.2,73,0,东风,3,1008.5,18042
2016-06-02T08:00:00.000Z,镇海,22.5,75,0,东北风,2,1008.3,15837
2016-06-02T08:00:00.000Z,鄞州,22.6,69,0,东南偏东风,4,1008.2,20000
2016-06-02T08:00:00.000Z,北仑,22.4,73,0,东南偏东风,2,1008.8,35000
2016-06-02T08:00:00.000Z,奉化,23.3,69,0,东南偏东风,2,1008.3,21675
2016-06-02T08:00:00.000Z,象山,22,78,0,东北偏东风,2,1009,14545
2016-06-02T08:00:00.000Z,宁海,22.8,73,0,东南风,2,1008.2,22397
2016-06-02T09:00:00.000Z,慈溪,21.2,82,0,东风,2,1008.8,22654
2016-06-02T09:00:00.000Z,余姚,22,73,0,东北偏东风,2,1008.7,22025
2016-06-02T09:00:00.000Z,镇海,22.3,76,0,东风,2,1008.8,18168
